frame,shin.R__head_x,shin.R__head_y,shin.R__head_z,shin.R__tail_x,shin.R__tail_y,shin.R__tail_z,thigh.R__head_x,thigh.R__head_y,thigh.R__head_z,thigh.R__tail_x,thigh.R__tail_y,thigh.R__tail_z,shin.L__head_x,shin.L__head_y,shin.L__head_z,shin.L__tail_x,shin.L__tail_y,shin.L__tail_z,thigh.L__head_x,thigh.L__head_y,thigh.L__head_z,thigh.L__tail_x,thigh.L__tail_y,thigh.L__tail_z,spine__head_x,spine__head_y,spine__head_z,spine__tail_x,spine__tail_y,spine__tail_z,spine.006__head_x,spine.006__head_y,spine.006__head_z,spine.006__tail_x,spine.006__tail_y,spine.006__tail_z,upper_arm.R__head_x,upper_arm.R__head_y,upper_arm.R__head_z,upper_arm.R__tail_x,upper_arm.R__tail_y,upper_arm.R__tail_z,forearm.R__head_x,forearm.R__head_y,forearm.R__head_z,forearm.R__tail_x,forearm.R__tail_y,forearm.R__tail_z,upper_arm.L__head_x,upper_arm.L__head_y,upper_arm.L__head_z,upper_arm.L__tail_x,upper_arm.L__tail_y,upper_arm.L__tail_z,forearm.L__head_x,forearm.L__head_y,forearm.L__head_z,forearm.L__tail_x,forearm.L__tail_y,forearm.L__tail_z
21,-0.03181334584951401,-0.005599419120699167,0.03166791424155235,-0.0415886752307415,-0.001238832832314074,0.010951068252325058,-0.020686110481619835,0.004273246508091688,0.045036349445581436,-0.031813349574804306,-0.005599422380328178,0.031667906790971756,0.04668276011943817,-0.01748531684279442,0.019973115995526314,0.057108163833618164,0.0004932754673063755,0.009397374466061592,0.03611226752400398,-0.013003213331103325,0.03634916618466377,0.04668276384472847,-0.01748531684279442,0.019973108544945717,0.009889932349324226,0.0013956637121737003,0.04346904158592224,0.01294543407857418,0.0022453931160271168,0.061756592243909836,0.023256659507751465,-0.008736801333725452,0.1453992873430252,0.025481948629021645,-0.011245762929320335,0.16666750609874725,-0.031202100217342377,0.004907368682324886,0.1180311068892479,-0.03319211304187775,-0.029397718608379364,0.11138255894184113,-0.033192116767168045,-0.029397692531347275,0.11138257384300232,-0.03113420307636261,-0.059169139713048935,0.10831247270107269,0.0676317885518074,-0.024454999715089798,0.10429234802722931,0.06657269597053528,-0.05879276245832443,0.09759920090436935,0.06657268851995468,-0.05879274010658264,0.09759920835494995,0.0495237335562706,-0.08251190185546875,0.10443539917469025
22,-0.03165888041257858,-0.005541573744267225,0.03170313686132431,-0.04151618480682373,-0.0011696451110765338,0.011027563363313675,-0.02038131095468998,0.004224464762955904,0.04502382501959801,-0.03165888041257858,-0.005541577935218811,0.03170312941074371,0.046811431646347046,-0.017750611528754234,0.019569596275687218,0.057099223136901855,0.0005318848416209221,0.009387403726577759,0.036200542002916336,-0.013583074323832989,0.036002494394779205,0.046811435371637344,-0.017750613391399384,0.01956958696246147,0.010154892690479755,0.0011322703212499619,0.04312387853860855,0.013457157649099827,0.0023942652624100447,0.061344604939222336,0.02448093704879284,-0.007730884477496147,0.14500349760055542,0.026887577027082443,-0.009927242062985897,0.16628654301166534,-0.029971735551953316,0.006547822616994381,0.11791931837797165,-0.03311034291982651,-0.027842063456773758,0.11221959441900253,-0.03311034291982651,-0.027842041105031967,0.11221960186958313,-0.032659340649843216,-0.05770932137966156,0.10943729430437088,0.06794992089271545,-0.02546197921037674,0.10375858098268509,0.06427115201950073,-0.059866201132535934,0.09848426282405853,0.06427115947008133,-0.059866178780794144,0.09848426282405853,0.04673343524336815,-0.0833345502614975,0.10493899136781693
23,-0.03151599317789078,-0.00552670331671834,0.03168642520904541,-0.04145800694823265,-0.0010881103808060288,0.011065684258937836,-0.0201162900775671,0.004142111632972956,0.04497404396533966,-0.031515996903181076,-0.005526706576347351,0.03168642148375511,0.046929508447647095,-0.018014365807175636,0.01917657069861889,0.05707819387316704,0.0005581285804510117,0.009387170895934105,0.03628632798790932,-0.014070202596485615,0.03564368560910225,0.04692951589822769,-0.018014367669820786,0.019176561385393143,0.010383259505033493,0.0008887252770364285,0.04277760535478592,0.013905245810747147,0.0024965698830783367,0.06092982739210129,0.025628352537751198,-0.006848519667983055,0.1445808708667755,0.028223909437656403,-0.00878817681223154,0.1658666729927063,-0.02879655361175537,0.00815250538289547,0.11780835688114166,-0.03322213143110275,-0.0261971615254879,0.11275693029165268,-0.03322213143110275,-0.026197141036391258,0.11275693774223328,-0.03406757488846779,-0.056087054312229156,0.11033247411251068,0.06819774210453033,-0.026287997141480446,0.10317511856555939,0.062143877148628235,-0.060510292649269104,0.09902939200401306,0.06214388087391853,-0.06051027029752731,0.09902939200401306,0.04412909969687462,-0.08368968963623047,0.10520847886800766
24,-0.03137543424963951,-0.0055255284532904625,0.03163272514939308,-0.041415926069021225,-0.0010094109456986189,0.011076628230512142,-0.01987435482442379,0.004057775717228651,0.044894907623529434,-0.03137544170022011,-0.005525532178580761,0.03163272142410278,0.04704591631889343,-0.018269142135977745,0.01879216358065605,0.057064857333898544,0.0005704686045646667,0.00938707496970892,0.036368247121572495,-0.014496700838208199,0.03527717664837837,0.04704592004418373,-0.018269143998622894,0.018792154267430305,0.010589801706373692,0.0006654439494013786,0.042433470487594604,0.014307710342109203,0.00256069703027606,0.060518767684698105,0.0267237089574337,-0.00598874082788825,0.14415058493614197,0.02951279655098915,-0.00770550174638629,0.16543106734752655,-0.0276409313082695,0.009818673133850098,0.11770182102918625,-0.03350948169827461,-0.02436859905719757,0.11303356289863586,-0.033509477972984314,-0.02436857484281063,0.11303357779979706,-0.035378772765398026,-0.054242707788944244,0.11102317273616791,0.06840824335813522,-0.026903076097369194,0.10256707668304443,0.06022828817367554,-0.06077613681554794,0.09929508715867996,0.060228295624256134,-0.06077611818909645,0.09929508715867996,0.04171519726514816,-0.08360016345977783,0.10532227158546448
25,-0.031233947724103928,-0.00551031855866313,0.03156210482120514,-0.04138807952404022,-0.0009444014867767692,0.011072942987084389,-0.019645312801003456,0.004003289621323347,0.044798221439123154,-0.031233955174684525,-0.005510321818292141,0.03156210109591484,0.04715419188141823,-0.018510228022933006,0.0184212327003479,0.05705970153212547,0.0005692988634109497,0.009386944584548473,0.036435697227716446,-0.014897847548127174,0.03491559997200966,0.04715419560670853,-0.018510228022933006,0.018421227112412453,0.010781634598970413,0.0004610619507730007,0.042099207639694214,0.014676842838525772,0.0025958933401852846,0.06012037768959999,0.027779394760727882,-0.0050692930817604065,0.14372889697551727,0.0307623203843832,-0.006576460786163807,0.16499894857406616,-0.02647857367992401,0.011621886864304543,0.11759163439273834,-0.033958543092012405,-0.022270072251558304,0.11307636648416519,-0.03395853936672211,-0.022270049899816513,0.11307637393474579,-0.03662272170186043,-0.052111636847257614,0.11153296381235123,0.06859926134347916,-0.027299320325255394,0.10197072476148605,0.058536626398563385,-0.06071899086236954,0.09934937953948975,0.05853663384914398,-0.060718972235918045,0.09934937953948975,0.03947288915514946,-0.0830896869301796,0.1053597554564476
26,-0.03108961321413517,-0.005455294158309698,0.03149639442563057,-0.041370924562215805,-0.0009004204766824841,0.011068282648921013,-0.019418753683567047,0.004009564872831106,0.044695157557725906,-0.031089620664715767,-0.005455298814922571,0.03149638697504997,0.04725588113069534,-0.018721356987953186,0.018073121085762978,0.057056766003370285,0.0005726274102926254,0.009386877529323101,0.03648033365607262,-0.015298096463084221,0.03457064926624298,0.04725588858127594,-0.018721360713243484,0.01807311177253723,0.010965907014906406,0.00027870945632457733,0.04178234189748764,0.015025286003947258,0.002613483229652047,0.05974237248301506,0.02880251407623291,-0.00404635164886713,0.14332453906536102,0.03197435289621353,-0.0053438604809343815,0.1645810753107071,-0.025288397446274757,0.01359647698700428,0.11745834350585938,-0.03454900160431862,-0.01984531804919243,0.11288788169622421,-0.03454899787902832,-0.019845295697450638,0.11288788914680481,-0.03781837597489357,-0.049649037420749664,0.11186432838439941,0.06878380477428436,-0.027492886409163475,0.10141903162002563,0.05707380920648575,-0.06040363013744354,0.0992371141910553,0.057073816657066345,-0.06040360778570175,0.0992371216416359,0.03738436475396156,-0.08219221234321594,0.10536753386259079
27,-0.030941404402256012,-0.005344999488443136,0.03145585209131241,-0.04136026278138161,-0.0008842914830893278,0.011076712049543858,-0.01918516308069229,0.004089548718184233,0.044600434601306915,-0.03094140999019146,-0.005345003213733435,0.03145584464073181,0.04733480140566826,-0.018906157463788986,0.017747461795806885,0.057058513164520264,0.000569821335375309,0.009386727586388588,0.03649862855672836,-0.015714993700385094,0.034251805394887924,0.04733480513095856,-0.018906159326434135,0.017747454345226288,0.011149345897138119,0.00011584162712097168,0.04149264469742775,0.015365105122327805,0.002614764729514718,0.0593944750726223,0.029803281649947166,-0.0029311736579984426,0.14294229447841644,0.033155471086502075,-0.004014584235846996,0.1641831398010254,-0.024052724242210388,0.01571529731154442,0.11728636920452118,-0.035246774554252625,-0.017093053087592125,0.11245855689048767,-0.03524676710367203,-0.017093028873205185,0.11245856434106827,-0.03895796090364456,-0.046859148889780045,0.11200591921806335,0.06897871196269989,-0.0275287963449955,0.10093405097723007,0.05585113540291786,-0.059914037585258484,0.09896808862686157,0.055851154029369354,-0.05991401895880699,0.09896809607744217,0.03545239567756653,-0.08096569031476974,0.1053491160273552
28,-0.03079030103981495,-0.0051737939938902855,0.03145821392536163,-0.04135332256555557,-0.0009044577600434422,0.011112329550087452,-0.01894093118607998,0.004238789435476065,0.044534750282764435,-0.030790304765105247,-0.005173799116164446,0.031458210200071335,0.047384992241859436,-0.019063390791416168,0.017447425052523613,0.057064760476350784,0.0005603926256299019,0.009386681951582432,0.03649015724658966,-0.016148937866091728,0.03396432846784592,0.047384995967149734,-0.019063390791416168,0.017447419464588165,0.011334005743265152,-2.9795337468385696e-05,0.04124255105853081,0.01570349745452404,0.0025972980074584484,0.05908907949924469,0.03079744055867195,-0.001775906654074788,0.14258594810962677,0.03432133048772812,-0.0026442836970090866,0.16380886733531952,-0.022760162129998207,0.01789865642786026,0.11707241833209991,-0.036004576832056046,-0.014063585549592972,0.11178065836429596,-0.03600456938147545,-0.014063563197851181,0.11178065836429596,-0.04000255838036537,-0.043795522302389145,0.11194396018981934,0.06920792907476425,-0.027461379766464233,0.10052262246608734,0.05489324405789375,-0.059337206184864044,0.09851667284965515,0.05489325523376465,-0.05933718383312225,0.09851668030023575,0.03371114283800125,-0.07948019355535507,0.10526777058839798
29,-0.030638670548796654,-0.004949484020471573,0.031515393406152725,-0.041349127888679504,-0.0009725483832880855,0.011187332682311535,-0.018689440563321114,0.004431328270584345,0.0445237010717392,-0.030638674274086952,-0.004949488211423159,0.03151538968086243,0.04740704968571663,-0.019197586923837662,0.01717890426516533,0.05707896873354912,0.000538146123290062,0.009386520832777023,0.03645880147814751,-0.01658681593835354,0.033711276948451996,0.047407057136297226,-0.019197586923837662,0.01717890240252018,0.011517069302499294,-0.00016352487727999687,0.04104727879166603,0.016041355207562447,0.0025534392334520817,0.05884170159697533,0.03180432319641113,-0.000659829587675631,0.14226217567920685,0.03549506515264511,-0.0013208277523517609,0.16346418857574463,-0.02140968292951584,0.020027631893754005,0.11683119088411331,-0.036769844591617584,-0.010850580409169197,0.11086436361074448,-0.03676983714103699,-0.010850561782717705,0.11086437106132507,-0.04088959842920303,-0.04055521637201309,0.11167710274457932,0.06950173527002335,-0.027343355119228363,0.10017860680818558,0.0542369969189167,-0.05875183269381523,0.0978340357542038,0.054237011820077896,-0.05875181406736374,0.0978340432047844,0.03222477063536644,-0.07780999690294266,0.10506219416856766
30,-0.030493054538965225,-0.004698185250163078,0.03163110464811325,-0.04134853184223175,-0.0010998398065567017,0.011309435591101646,-0.018443631008267403,0.004622240085154772,0.04459031671285629,-0.030493060126900673,-0.0046981885097920895,0.03163110092282295,0.047402024269104004,-0.019306758418679237,0.016939528286457062,0.05709654837846756,0.0005107661709189415,0.009386487305164337,0.03640983998775482,-0.01700775884091854,0.033489033579826355,0.0474020317196846,-0.019306756556034088,0.016939526423811913,0.011688855476677418,-0.00029523903504014015,0.04091842100024223,0.016370799392461777,0.002470194362103939,0.058664530515670776,0.032826658338308334,0.0003261009696871042,0.14197948575019836,0.03668203577399254,-0.00014593596279155463,0.16315723955631256,-0.020023677498102188,0.021965790539979935,0.11658152937889099,-0.037505440413951874,-0.007571939378976822,0.1097322478890419,-0.03750543296337128,-0.007571924477815628,0.1097322627902031,-0.041557956486940384,-0.037260208278894424,0.11120941489934921,0.06988401710987091,-0.02721939980983734,0.09989064931869507,0.05391667038202286,-0.058217599987983704,0.09686458855867386,0.05391668155789375,-0.05821757763624191,0.09686459600925446,0.031066138297319412,-0.07602375745773315,0.10466146469116211
31,-0.03035644069314003,-0.004441068507730961,0.03179929777979851,-0.041352350264787674,-0.00129274046048522,0.011478431522846222,-0.018218636512756348,0.004774664994329214,0.04475089907646179,-0.03035644441843033,-0.004441072698682547,0.03179929032921791,0.04737595468759537,-0.01939426176249981,0.01673252508044243,0.057117436081171036,0.0004779370501637459,0.009386383928358555,0.03635384514927864,-0.017376946285367012,0.03329885005950928,0.047375962138175964,-0.01939426176249981,0.01673252135515213,0.011840132996439934,-0.00042310357093811035,0.04086696356534958,0.016679933294653893,0.0023480963427573442,0.0585697703063488,0.033847689628601074,0.0011134311789646745,0.14175349473953247,0.0378657802939415,0.0008018463850021362,0.16290396451950073,-0.01864277943968773,0.023605622351169586,0.11634433269500732,-0.038196317851543427,-0.004321694374084473,0.10842428356409073,-0.03819630667567253,-0.00432167761027813,0.10842429101467133,-0.041965316981077194,-0.034007493406534195,0.11055661737918854,0.07036368548870087,-0.02710779197514057,0.09965125471353531,0.05395051836967468,-0.057749874889850616,0.09556794911623001,0.05395052954554558,-0.05774985998868942,0.09556794166564941,0.0302945114672184,-0.07415557652711868,0.10400861501693726
32,-0.030244899913668633,-0.004237008281052113,0.03200658783316612,-0.0413607582449913,-0.0015469021163880825,0.01168515719473362,-0.018042417243123055,0.004853423219174147,0.04498593509197235,-0.03024490550160408,-0.004237010609358549,0.032006584107875824,0.04733379930257797,-0.01946631446480751,0.016553182154893875,0.05714254826307297,0.0004382496699690819,0.009386364370584488,0.03629123419523239,-0.0176704078912735,0.03313136473298073,0.04733380675315857,-0.01946631446480751,0.016553180292248726,0.011950593441724777,-0.0005496027879416943,0.04088008403778076,0.016939911991357803,0.0021879051346331835,0.05854658782482147,0.0348125696182251,0.0016569216968491673,0.14158420264720917,0.038987550884485245,0.0014708021190017462,0.16270573437213898,-0.017333533614873886,0.02488105371594429,0.11611127108335495,-0.03886483982205391,-0.001153821125626564,0.10696849972009659,-0.038864828646183014,-0.001153804361820221,0.10696850717067719,-0.04211532324552536,-0.030849946662783623,0.10972044616937637,0.0709092915058136,-0.027016857638955116,0.09944141656160355,0.05431230738759041,-0.05733208358287811,0.09391609579324722,0.054312318563461304,-0.05733206123113632,0.09391610324382782,0.029918495565652847,-0.0722101554274559,0.10305847227573395
33,-0.030156902968883514,-0.004101041238754988,0.03223323076963425,-0.04137137159705162,-0.0018461779691278934,0.011913027614355087,-0.01792176254093647,0.004843162838369608,0.045283231884241104,-0.03015691041946411,-0.004101043567061424,0.03223322704434395,0.04728470742702484,-0.019526870921254158,0.01640360988676548,0.05717124417424202,0.0003924937918782234,0.009386349469423294,0.03623273968696594,-0.017876459285616875,0.03299064189195633,0.04728471115231514,-0.01952686905860901,0.01640360802412033,0.012018869630992413,-0.0006743096746504307,0.04095342755317688,0.01714317500591278,0.0019968377891927958,0.05859142541885376,0.03567652404308319,0.0019489738624542952,0.14148254692554474,0.039996061474084854,0.0018524311017245054,0.1625755876302719,-0.0161355659365654,0.025785889476537704,0.11587091535329819,-0.03951672092080116,0.0019370168447494507,0.10540406405925751,-0.03951670229434967,0.001937028020620346,0.1054040715098381,-0.04201214015483856,-0.02777486853301525,0.10871701687574387,0.0714874416589737,-0.02694140374660492,0.09925992041826248,0.05496976524591446,-0.05691639333963394,0.09193407744169235,0.054969772696495056,-0.05691637843847275,0.09193409234285355,0.029931090772151947,-0.07015766948461533,0.10182000696659088
34,-0.030076641589403152,-0.004006124567240477,0.03245580196380615,-0.04138031229376793,-0.0021640476770699024,0.01214341539889574,-0.01784428022801876,0.004749928135424852,0.045635368674993515,-0.03007664531469345,-0.004006128292530775,0.032455798238515854,0.0472392700612545,-0.019577767699956894,0.01628970168530941,0.05720172077417374,0.0003436049446463585,0.009386425837874413,0.036193784326314926,-0.01799616776406765,0.03288774937391281,0.0472392737865448,-0.019577765837311745,0.016289696097373962,0.01205899752676487,-0.0007936158217489719,0.041086260229349136,0.017301596701145172,0.0017884387634694576,0.0587027445435524,0.036416687071323395,0.002015893580392003,0.1414605677127838,0.04086242616176605,0.0019768462516367435,0.16252754628658295,-0.015051809139549732,0.026368223130702972,0.11560676991939545,-0.04012279957532883,0.005006089806556702,0.10377011448144913,-0.04012279212474823,0.005006102845072746,0.10377011448144913,-0.04164567589759827,-0.024713318794965744,0.10756964981555939,0.07206645607948303,-0.02686513215303421,0.09910839051008224,0.05589018762111664,-0.05643860995769501,0.0896882489323616,0.055890195071697235,-0.056438595056533813,0.0896882563829422,0.03031758777797222,-0.06794770807027817,0.10034570097923279
35,-0.03000556491315365,-0.003943666350096464,0.03265627473592758,-0.04138467088341713,-0.002457493217661977,0.012356851249933243,-0.01780380681157112,0.004588858690112829,0.04600966349244118,-0.030005568638443947,-0.00394367054104805,0.032656267285346985,0.047202955931425095,-0.01962125115096569,0.016205085441470146,0.05723094195127487,0.0002963794395327568,0.009386430494487286,0.03617580235004425,-0.01804106868803501,0.03281546011567116,0.04720295965671539,-0.01962125115096569,0.0162050798535347,0.012076567858457565,-0.000905234832316637,0.04125472903251648,0.017419442534446716,0.0015772983897477388,0.05885538458824158,0.03701296076178551,0.0018986224895343184,0.1415027230978012,0.041562967002391815,0.001889826962724328,0.16254748404026031,-0.014075753279030323,0.02670285291969776,0.11528122425079346,-0.040634628385305405,0.008121959865093231,0.1020759791135788,-0.04063460975885391,0.008121969178318977,0.1020759865641594,-0.04100339487195015,-0.021579816937446594,0.10627923160791397,0.07259974628686905,-0.026766784489154816,0.09895709902048111,0.05702638626098633,-0.05584004893898964,0.08724308013916016,0.05702640116214752,-0.05584002286195755,0.08724309504032135,0.03104545921087265,-0.0655372142791748,0.09868662059307098
36,-0.029947055503726006,-0.003887629136443138,0.03282363712787628,-0.04138445481657982,-0.002682901918888092,0.012538325972855091,-0.017789989709854126,0.004386439453810453,0.04637891426682472,-0.029947061091661453,-0.0038876314647495747,0.032823629677295685,0.04717983677983284,-0.01965814083814621,0.016143621876835823,0.0572555772960186,0.00025635864585638046,0.009386492893099785,0.03618074953556061,-0.01801585592329502,0.03276657685637474,0.04717984050512314,-0.01965813897550106,0.016143620014190674,0.012080118991434574,-0.0009983023628592491,0.04143800958991051,0.017505433410406113,0.0013843756169080734,0.05902724713087082,0.037459369748830795,0.0016367505304515362,0.14159250259399414,0.04209006577730179,0.0016315237153321505,0.16261965036392212,-0.013188897632062435,0.026866160333156586,0.11487194895744324,-0.04097488150000572,0.011331241577863693,0.10032522678375244,-0.04097486659884453,0.01133124902844429,0.10032524168491364,-0.04005355015397072,-0.018311813473701477,0.10484619438648224,0.0730464905500412,-0.02661609835922718,0.09876517206430435,0.05833936855196953,-0.05507270619273186,0.08466111868619919,0.05833938345313072,-0.055072687566280365,0.08466113358736038,0.03208882734179497,-0.06290753185749054,0.09688907861709595
